stepCount,EnvironmentSiteOutdoorAirDrybulbTemperature,EnvironmentSiteExteriorHorizontalSkyIlluminance,Block1:Zone1_DaylCtrlDaylightingReferencePoint1Illuminance,EMSwarmUpComplete,Block1:Zone1ZoneMeanRadiantTemperature,EMSepTimeStep,Block1:Zone1ZoneAirRelativeHumidity,EnvironmentSiteRainStatus,Block1:Zone1ZoneMeanAirTemperature,Block1:Zone1NumberOfOccupants,Block1:Zone1BlindFraction,Block1:Zone1AverageGains,Block1:Zone1WindowState0,Block1:Zone1LightState
6471,18.30000,26425.80469,0.00001,1.00000,23.78849,15.00000,39.85470,0.00000,23.79728,1.00000,0.00000,63.25266,0.00000,1.00000
6472,18.70000,20426.80078,0.00001,1.00000,23.73287,16.00000,38.11420,0.00000,24.07716,1.00000,0.00000,62.90340,0.00000,1.00000
6473,17.90000,14786.27832,0.00000,1.00000,23.74159,17.00000,37.07552,0.00000,23.98922,0.00000,0.00000,0.00000,0.00000,1.00000
6474,17.00000,5884.80908,0.00000,1.00000,23.67282,18.00000,36.01888,0.00000,24.06423,0.00000,0.00000,0.00000,0.00000,1.00000
6475,16.20000,0.00000,0.00000,1.00000,23.56983,19.00000,34.88897,0.00000,24.35012,0.00000,0.00000,0.00000,0.00000,1.00000
6476,15.20000,0.00000,0.00000,1.00000,23.39297,20.00000,37.01669,0.00000,23.37426,0.00000,0.00000,0.00000,0.00000,1.00000
6477,14.30000,0.00000,0.00000,1.00000,23.16717,21.00000,37.84465,0.00000,23.00286,0.00000,0.00000,0.00000,0.00000,1.00000
6478,13.30000,0.00000,0.00000,1.00000,22.99005,22.00000,38.20512,0.00000,22.78483,0.00000,0.00000,0.00000,0.00000,1.00000
6479,12.70000,0.00000,0.00000,1.00000,22.85732,23.00000,38.37743,0.00000,22.56003,0.00000,0.00000,0.00000,0.00000,1.00000
6480,12.20000,0.00000,0.00000,1.00000,22.72805,24.00000,38.18007,0.00000,22.35832,0.00000,0.00000,0.00000,0.00000,1.00000
6481,11.60000,0.00000,0.00000,1.00000,22.60487,1.00000,37.51203,0.00000,22.15951,1.00000,0.00000,69.63032,0.00000,1.00000
6482,11.30000,0.00000,0.00000,1.00000,22.48651,2.00000,36.52209,0.00000,22.05229,1.00000,0.00000,70.21342,0.00000,1.00000
6483,10.90000,0.00000,0.00000,1.00000,22.37574,3.00000,35.61850,0.00000,21.95951,1.00000,0.00000,70.73715,0.00000,1.00000
6484,10.60000,0.00000,0.00000,1.00000,22.26937,4.00000,34.87815,0.00000,21.86071,1.00000,0.00000,71.24736,0.00000,1.00000
6485,10.50000,0.00000,0.00000,1.00000,22.16674,5.00000,34.30081,0.00000,21.67320,1.00000,0.00000,71.93934,0.00000,1.00000
6486,10.50000,0.00000,0.00000,1.00000,22.06079,6.00000,33.57548,0.00000,21.47806,1.00000,0.00000,72.66938,0.00000,1.00000
6487,10.40000,0.00000,0.00000,1.00000,22.17409,7.00000,29.79222,0.00000,23.40841,1.00000,0.00000,68.39449,0.00000,1.00000
6488,11.20000,7761.42529,0.00000,1.00000,22.50123,8.00000,29.94099,0.00000,23.75990,0.00000,0.00000,0.00000,0.00000,1.00000
6489,11.90000,13621.40430,0.00000,1.00000,22.73405,9.00000,31.05076,0.00000,22.12985,1.00000,0.00000,70.19247,0.00000,1.00000
6490,12.70000,16106.77441,0.00000,1.00000,22.79535,10.00000,30.43727,0.00000,22.71721,1.00000,0.00000,68.78437,0.00000,1.00000
6491,13.60000,14495.22852,0.00000,1.00000,22.66049,11.00000,29.33830,0.00000,23.14211,1.00000,0.00000,68.17570,0.00000,1.00000
6492,14.40000,13282.28613,0.00000,1.00000,23.01709,12.00000,29.22471,0.00000,23.04703,1.00000,0.00000,67.75259,0.00000,1.00000
6493,15.30000,13482.07129,0.00000,1.00000,22.97041,13.00000,28.39496,0.00000,23.21331,1.00000,0.00000,67.55301,0.00000,1.00000
6494,15.40000,13166.06934,0.00000,1.00000,23.15155,14.00000,28.20997,0.00000,23.62868,1.00000,0.00000,66.27896,0.00000,1.00000
6495,15.40000,13882.06543,0.00000,1.00000,23.39813,15.00000,28.88671,0.00000,23.47462,1.00000,0.00000,66.09666,0.00000,1.00000
6496,15.50000,13809.67871,0.00000,1.00000,23.48674,16.00000,29.16433,0.00000,23.66945,1.00000,0.00000,65.44579,0.00000,1.00000
6497,14.50000,13334.52344,0.00000,1.00000,23.53466,17.00000,28.97197,0.00000,23.34249,1.00000,0.00000,66.13975,0.00000,1.00000
6498,13.50000,6117.43896,0.00000,1.00000,23.49320,18.00000,28.70335,0.00000,23.05235,1.00000,0.00000,66.92138,0.00000,1.00000
6499,12.50000,0.00000,0.00000,1.00000,22.97608,19.00000,27.67500,0.00000,23.33877,1.00000,0.00000,67.33952,0.00000,1.00000
6500,12.30000,0.00000,0.00000,1.00000,22.86201,20.00000,29.57789,0.00000,22.20587,1.00000,0.00000,69.94687,0.00000,1.00000
6501,12.00000,0.00000,0.00000,1.00000,22.61534,21.00000,29.78534,0.00000,22.04952,1.00000,0.00000,70.74013,0.00000,1.00000
6502,11.80000,0.00000,0.00000,1.00000,22.47899,22.00000,30.02341,0.00000,21.86002,1.00000,0.00000,71.40319,0.00000,1.00000
6503,11.60000,0.00000,0.00000,1.00000,22.36052,23.00000,30.32738,0.00000,21.71607,1.00000,0.00000,71.92074,0.00000,1.00000
6504,11.30000,0.00000,0.00000,1.00000,22.24448,24.00000,30.87177,0.00000,21.64430,1.00000,0.00000,72.24043,0.00000,1.00000
6505,11.10000,0.00000,0.00000,1.00000,22.14026,1.00000,31.68824,0.00000,21.56337,1.00000,0.00000,72.53027,0.00000,1.00000
6506,11.20000,0.00000,0.00000,1.00000,22.04432,2.00000,32.78491,0.00000,21.40689,1.00000,0.00000,72.95125,0.00000,1.00000
6507,11.30000,0.00000,0.00000,1.00000,21.94338,3.00000,33.90590,0.00000,21.25073,1.00000,0.00000,73.37999,0.00000,1.00000
6508,11.40000,0.00000,0.00000,1.00000,21.84140,4.00000,34.91610,0.00000,21.09892,0.00000,0.00000,0.00000,0.00000,1.00000
6509,11.30000,0.00000,0.00000,1.00000,21.73436,5.00000,35.48844,0.00000,21.03152,0.00000,0.00000,0.00000,0.00000,1.00000
6510,11.30000,0.00000,0.00000,1.00000,21.63684,6.00000,35.77317,0.00000,21.00002,0.00000,0.00000,0.00000,0.00000,1.00000
6511,11.20000,0.00000,0.00000,1.00000,21.76684,7.00000,32.11164,0.00000,23.01934,0.00000,0.00000,0.00000,0.00000,1.00000
6512,11.70000,6525.75146,0.00000,1.00000,22.10193,8.00000,32.67592,0.00000,23.35487,0.00000,0.00000,0.00000,0.00000,1.00000
6513,12.20000,15811.96387,0.00000,1.00000,22.32769,9.00000,35.09822,0.00000,23.86572,0.00000,0.00000,0.00000,0.00000,1.00000
6514,12.70000,21725.13086,0.00000,1.00000,22.53799,10.00000,38.29955,0.00000,24.09877,0.00000,0.00000,0.00000,0.00000,1.00000
6515,13.00000,26589.40234,0.00000,1.00000,22.71877,11.00000,39.16084,0.00000,22.67367,1.00000,0.00000,68.00820,0.00000,1.00000
6516,13.40000,30346.13672,0.00000,1.00000,22.85087,12.00000,38.64532,0.00000,22.72025,1.00000,0.00000,67.71387,0.00000,1.00000
6517,13.70000,31487.35352,0.00000,1.00000,22.85483,13.00000,38.07492,0.00000,22.89640,1.00000,0.00000,67.35396,0.00000,1.00000
6518,13.70000,30004.85352,0.00000,1.00000,22.71820,14.00000,37.23225,0.00000,23.05103,1.00000,0.00000,67.33789,0.00000,1.00000
6519,13.60000,26503.39648,0.00000,1.00000,22.98255,15.00000,37.49796,0.00000,23.17085,0.00000,0.00000,0.00000,0.00000,1.00000
6520,13.60000,19959.66797,0.00000,1.00000,23.08169,16.00000,37.65240,0.00000,23.00235,0.00000,0.00000,0.00000,0.00000,1.00000
6521,13.30000,12787.16602,0.00000,1.00000,22.83137,17.00000,36.35793,0.00000,22.65553,0.00000,0.00000,0.00000,0.00000,1.00000
6522,12.90000,4200.18994,0.00000,1.00000,22.85477,18.00000,34.61255,0.00000,22.76233,0.00000,0.00000,0.00000,0.00000,1.00000
6523,12.60000,0.00000,0.00000,1.00000,22.74659,19.00000,33.77854,0.00000,23.10137,0.00000,0.00000,0.00000,0.00000,1.00000
6524,12.20000,0.00000,0.00000,1.00000,22.54030,20.00000,35.63330,0.00000,21.97610,0.00000,0.00000,0.00000,0.00000,1.00000
6525,11.90000,0.00000,0.00000,1.00000,22.27382,21.00000,35.62489,0.00000,21.77889,0.00000,0.00000,0.00000,0.00000,1.00000
6526,11.90000,0.00000,0.00000,1.00000,22.11827,22.00000,35.32433,0.00000,21.61434,0.00000,0.00000,0.00000,0.00000,1.00000
6527,11.40000,0.00000,0.00000,1.00000,21.99074,23.00000,35.14061,0.00000,21.37507,0.00000,0.00000,0.00000,0.00000,1.00000
6528,11.00000,0.00000,0.00000,1.00000,21.85733,24.00000,35.09460,0.00000,21.17628,0.00000,0.00000,0.00000,0.00000,1.00000
6529,11.30000,0.00000,0.00000,1.00000,21.73916,1.00000,34.85315,0.00000,21.14052,0.00000,0.00000,0.00000,0.00000,1.00000
6530,11.00000,0.00000,0.00000,1.00000,21.63576,2.00000,34.67298,0.00000,21.11977,0.00000,0.00000,0.00000,0.00000,1.00000
6531,10.60000,0.00000,0.00000,1.00000,21.54020,3.00000,34.54102,0.00000,21.08840,1.00000,0.00000,74.42890,0.00000,1.00000
6532,10.30000,0.00000,0.00000,1.00000,21.44829,4.00000,34.42130,0.00000,21.06214,1.00000,0.00000,74.67064,0.00000,1.00000
6533,10.00000,0.00000,0.00000,1.00000,21.35351,5.00000,34.59423,0.00000,20.91005,1.00000,0.00000,75.18086,0.00000,1.00000
6534,9.60000,0.00000,0.00000,1.00000,21.24568,6.00000,34.76063,0.00000,20.71903,1.00000,0.00000,75.80648,0.00000,1.00000
6535,9.30000,0.00000,0.00000,1.00000,21.13000,7.00000,34.78851,0.00000,20.53909,1.00000,0.00000,76.43461,0.00000,1.00000
6536,10.00000,7766.28027,0.00000,1.00000,21.16414,8.00000,34.37608,0.00000,20.62218,1.00000,0.00000,76.22085,0.00000,1.00000
6537,10.60000,14344.64355,0.00000,1.00000,21.33035,9.00000,33.76505,0.00000,20.85759,1.00000,0.00000,75.43233,0.00000,1.00000
6538,11.30000,18761.67773,0.00000,1.00000,21.57841,10.00000,33.12133,0.00000,21.15437,1.00000,0.00000,74.35587,0.00000,1.00000
6539,12.10000,19028.36133,0.00000,1.00000,21.85155,11.00000,32.63808,0.00000,21.43258,1.00000,0.00000,73.26028,0.00000,1.00000
6540,12.90000,19477.73633,0.00000,1.00000,22.13443,12.00000,32.09554,0.00000,21.78471,1.00000,0.00000,71.98119,0.00000,1.00000
6541,13.70000,15916.44434,0.00000,1.00000,22.32928,13.00000,31.71105,0.00000,22.07242,1.00000,0.00000,70.99638,0.00000,1.00000
6542,14.80000,16497.76367,0.00000,1.00000,22.51945,14.00000,31.31437,0.00000,22.29853,1.00000,0.00000,70.16529,0.00000,1.00000
6543,15.90000,18384.97656,0.00000,1.00000,22.68365,15.00000,30.70291,0.00000,22.48611,1.00000,0.00000,69.49677,0.00000,1.00000
6544,17.00000,17712.97070,0.00000,1.00000,22.75239,16.00000,30.02850,0.00000,22.58834,1.00000,0.00000,69.21066,0.00000,1.00000
6545,15.90000,13036.40625,0.00000,1.00000,22.64917,17.00000,29.70799,0.00000,22.47048,1.00000,0.00000,69.71134,0.00000,1.00000
6546,14.70000,6091.33643,0.00000,1.00000,22.40807,18.00000,30.24213,0.00000,22.15284,1.00000,0.00000,70.83046,0.00000,1.00000
6547,13.40000,0.00000,0.00000,1.00000,22.12930,19.00000,30.65318,0.00000,21.77393,0.00000,0.00000,0.00000,0.00000,0.00000
6548,13.00000,0.00000,0.00000,1.00000,21.93299,20.00000,30.73253,0.00000,21.56583,0.00000,0.00000,0.00000,0.00000,0.00000
6549,12.70000,0.00000,0.00000,1.00000,21.78773,21.00000,30.80347,0.00000,21.43480,0.00000,0.00000,0.00000,0.00000,0.00000
6550,12.60000,0.00000,0.00000,1.00000,21.67262,22.00000,31.06194,0.00000,21.33306,0.00000,0.00000,0.00000,0.00000,0.00000
6551,12.80000,0.00000,0.00000,1.00000,21.58045,23.00000,31.59684,0.00000,21.24042,0.00000,0.00000,0.00000,0.00000,0.00000
6552,13.20000,0.00000,0.00000,1.00000,21.50606,24.00000,32.55663,0.00000,21.17785,0.00000,0.00000,0.00000,0.00000,0.00000
6553,13.80000,0.00000,0.00000,1.00000,21.44172,1.00000,34.33369,0.00000,21.11084,0.00000,0.00000,0.00000,0.00000,0.00000
6554,14.20000,0.00000,0.00000,1.00000,21.38100,2.00000,36.68261,0.00000,21.07142,0.00000,0.00000,0.00000,0.00000,0.00000
6555,14.30000,0.00000,0.00000,1.00000,21.32152,3.00000,39.38966,0.00000,21.02430,0.00000,0.00000,0.00000,0.00000,0.00000
6556,14.10000,0.00000,0.00000,1.00000,21.25843,4.00000,41.72748,0.00000,21.00014,0.00000,0.00000,0.00000,0.00000,0.00000
6557,13.60000,0.00000,0.00000,1.00000,21.19268,5.00000,43.29760,0.00000,21.00075,0.00000,0.00000,0.00000,0.00000,0.00000
6558,13.20000,0.00000,0.00000,1.00000,21.12721,6.00000,44.18692,0.00000,20.98822,0.00000,0.00000,0.00000,0.00000,0.00000
6559,12.20000,0.00000,0.00000,1.00000,21.05194,7.00000,44.80162,0.00000,20.91600,0.00000,0.00000,0.00000,0.00000,0.00000
6560,14.10000,5282.23779,0.00000,1.00000,21.07014,8.00000,44.84385,0.00000,20.95558,0.00000,0.00000,0.00000,0.00000,0.00000
6561,16.00000,14947.65430,0.00000,1.00000,21.26364,9.00000,44.09764,0.00000,21.18331,0.00000,0.00000,0.00000,0.00000,0.00000
6562,17.90000,23627.19727,0.00000,1.00000,21.57686,10.00000,42.84892,0.00000,21.49828,0.00000,0.00000,0.00000,0.00000,0.00000
6563,19.00000,29213.16406,0.00000,1.00000,21.90117,11.00000,40.98359,0.00000,21.87690,0.00000,0.00000,0.00000,0.00000,0.00000
6564,20.00000,32073.68359,0.00000,1.00000,22.11528,12.00000,39.42237,0.00000,22.07927,0.00000,0.00000,0.00000,0.00000,0.00000
6565,21.10000,27512.21875,0.00000,1.00000,22.20355,13.00000,38.23838,0.00000,22.20312,0.00000,0.00000,0.00000,0.00000,0.00000
6566,18.30000,23672.15820,0.00000,1.00000,22.19461,14.00000,38.53049,0.00000,22.07029,0.00000,0.00000,0.00000,0.00000,0.00000
6567,15.50000,17889.32031,0.00000,1.00000,22.08454,15.00000,40.24466,0.00000,21.77638,0.00000,0.00000,0.00000,0.00000,0.00000
6568,12.70000,11361.86816,0.00000,1.00000,21.89903,16.00000,42.60056,0.00000,21.36131,0.00000,0.00000,0.00000,0.00000,0.00000
6569,12.70000,7688.46973,0.00000,1.00000,21.71378,17.00000,44.05443,0.00000,21.28294,0.00000,0.00000,0.00000,0.00000,0.00000
6570,12.70000,2362.13428,0.00000,1.00000,21.55401,18.00000,44.90508,0.00000,21.23598,0.00000,0.00000,0.00000,0.00000,0.00000
6571,12.70000,0.00000,0.00000,1.00000,21.41945,19.00000,45.27209,0.00000,21.18435,0.00000,0.00000,0.00000,0.00000,0.00000
6572,12.40000,0.00000,0.00000,1.00000,21.31406,20.00000,45.42050,0.00000,21.12355,0.00000,0.00000,0.00000,0.00000,0.00000
6573,12.00000,0.00000,0.00000,1.00000,21.21900,21.00000,45.62151,0.00000,21.05900,0.00000,0.00000,0.00000,0.00000,0.00000
6574,11.70000,0.00000,0.00000,1.00000,21.13312,22.00000,45.87336,0.00000,20.98131,0.00000,0.00000,0.00000,0.00000,0.00000
6575,11.40000,0.00000,0.00000,1.00000,21.04059,23.00000,46.22256,0.00000,20.87790,0.00000,0.00000,0.00000,0.00000,0.00000
6576,11.00000,0.00000,0.00000,1.00000,20.94565,24.00000,46.59720,0.00000,20.76556,0.00000,0.00000,0.00000,0.00000,0.00000
6577,10.70000,0.00000,0.00000,1.00000,20.84085,1.00000,46.93252,1.00000,20.62477,0.00000,0.00000,0.00000,0.00000,0.00000
6578,10.40000,0.00000,0.00000,1.00000,20.78167,2.00000,46.97787,0.00000,20.58345,0.00000,0.00000,0.00000,0.00000,0.00000
6579,10.00000,0.00000,0.00000,1.00000,20.70021,3.00000,47.02333,0.00000,20.51792,0.00000,0.00000,0.00000,0.00000,0.00000
6580,9.70000,0.00000,0.00000,1.00000,20.62347,4.00000,47.10205,0.00000,20.43536,0.00000,0.00000,0.00000,0.00000,0.00000
6581,9.00000,0.00000,0.00000,1.00000,20.52388,5.00000,45.41848,0.00000,20.98923,0.00000,0.00000,0.00000,0.00000,0.00000
6582,8.40000,0.00000,0.00000,1.00000,20.49007,6.00000,45.13380,0.00000,20.99998,0.00000,0.00000,0.00000,0.00000,0.00000
6583,7.70000,0.00000,0.00000,1.00000,20.65501,7.00000,41.04108,0.00000,22.67475,0.00000,0.00000,0.00000,0.00000,0.00000
6584,8.50000,6756.07812,0.00000,1.00000,21.03963,8.00000,42.27810,0.00000,22.75912,0.00000,0.00000,0.00000,0.00000,0.00000
6585,9.40000,14436.83203,0.00000,1.00000,21.26041,9.00000,43.57671,0.00000,23.12300,0.00000,0.00000,0.00000,0.00000,0.00000
6586,10.20000,21911.42578,0.00000,1.00000,21.56167,10.00000,47.50878,0.00000,23.44000,0.00000,0.00000,0.00000,0.00000,0.00000
6587,11.40000,28904.67188,0.00000,1.00000,21.85880,11.00000,50.96271,0.00000,23.74444,0.00000,0.00000,0.00000,0.00000,0.00000
6588,12.50000,31133.77539,0.00000,1.00000,22.13468,12.00000,53.27847,0.00000,23.92476,0.00000,0.00000,0.00000,0.00000,0.00000
6589,13.70000,33415.05859,0.00000,1.00000,22.35902,13.00000,53.99904,0.00000,24.15814,0.00000,0.00000,0.00000,0.00000,0.00000
6590,13.40000,30353.72070,0.00000,1.00000,22.53825,14.00000,43.22821,0.00000,22.80851,0.00000,0.00000,0.00000,0.00000,0.00000
6591,13.00000,25949.04883,0.00000,1.00000,22.67093,15.00000,40.63279,0.00000,22.78438,0.00000,0.00000,0.00000,0.00000,0.00000
6592,12.70000,20888.00586,0.00000,1.00000,22.62937,16.00000,37.68648,0.00000,22.36909,0.00000,0.00000,0.00000,0.00000,0.00000
6593,12.40000,13568.55957,0.00000,1.00000,22.33874,17.00000,36.42551,0.00000,22.75284,0.00000,0.00000,0.00000,0.00000,0.00000
6594,12.00000,5087.63428,0.00000,1.00000,22.19437,18.00000,35.12790,0.00000,23.13957,0.00000,0.00000,0.00000,0.00000,0.00000
6595,11.70000,0.00000,0.00000,1.00000,21.87053,19.00000,35.88440,0.00000,22.58187,0.00000,0.00000,0.00000,0.00000,0.00000
6596,10.90000,0.00000,0.00000,1.00000,21.76631,20.00000,37.91845,0.00000,21.46632,0.00000,0.00000,0.00000,0.00000,0.00000
6597,10.10000,0.00000,0.00000,1.00000,21.54702,21.00000,38.11250,0.00000,21.17679,0.00000,0.00000,0.00000,0.00000,0.00000
6598,9.30000,0.00000,0.00000,1.00000,21.38467,22.00000,37.68379,0.00000,20.98364,0.00000,0.00000,0.00000,0.00000,0.00000
6599,9.30000,0.00000,0.00000,1.00000,21.26208,23.00000,36.94043,0.00000,20.90613,0.00000,0.00000,0.00000,0.00000,0.00000
6600,9.40000,0.00000,0.00000,1.00000,21.15135,24.00000,36.31673,0.00000,20.89464,0.00000,0.00000,0.00000,0.00000,0.00000
6601,9.40000,0.00000,0.00000,1.00000,21.05122,1.00000,36.05955,0.00000,20.84066,0.00000,0.00000,0.00000,0.00000,0.00000
6602,9.30000,0.00000,0.00000,1.00000,20.95051,2.00000,36.05172,0.00000,20.72027,0.00000,0.00000,0.00000,0.00000,0.00000
6603,9.30000,0.00000,0.00000,1.00000,20.84751,3.00000,36.18586,0.00000,20.59582,0.00000,0.00000,0.00000,0.00000,0.00000
6604,9.20000,0.00000,0.00000,1.00000,20.74767,4.00000,36.34092,0.00000,20.48086,0.00000,0.00000,0.00000,0.00000,0.00000
6605,9.20000,0.00000,0.00000,1.00000,20.65322,5.00000,35.18155,0.00000,20.99064,0.00000,0.00000,0.00000,0.00000,0.00000
6606,9.10000,0.00000,0.00000,1.00000,20.63050,6.00000,34.97082,0.00000,20.99998,0.00000,0.00000,0.00000,0.00000,0.00000
6607,9.10000,0.00000,0.00000,1.00000,20.81971,7.00000,31.75361,0.00000,22.69592,0.00000,0.00000,0.00000,0.00000,0.00000
6608,10.00000,6726.96191,0.00000,1.00000,21.21922,8.00000,32.97504,0.00000,22.78373,0.00000,0.00000,0.00000,0.00000,0.00000
6609,11.00000,12771.83887,0.00000,1.00000,21.41887,9.00000,34.48556,0.00000,23.16614,0.00000,0.00000,0.00000,0.00000,0.00000
6610,11.90000,17004.73828,0.00000,1.00000,21.67888,10.00000,38.46322,0.00000,23.47661,0.00000,0.00000,0.00000,0.00000,0.00000
6611,12.60000,16533.87891,0.00000,1.00000,21.92022,11.00000,42.23755,0.00000,23.73495,0.00000,0.00000,0.00000,0.00000,0.00000
6612,13.40000,15052.57617,0.00000,1.00000,22.14618,12.00000,44.49730,0.00000,23.89606,0.00000,0.00000,0.00000,0.00000,0.00000
6613,14.10000,15230.34473,0.00000,1.00000,22.35388,13.00000,45.28668,0.00000,24.11039,0.00000,0.00000,0.00000,0.00000,0.00000
6614,14.50000,14814.74219,0.00000,1.00000,22.55145,14.00000,38.06181,0.00000,23.02985,0.00000,0.00000,0.00000,0.00000,0.00000
6615,14.90000,15746.69238,0.00000,1.00000,22.72563,15.00000,35.77098,0.00000,23.19643,0.00000,0.00000,0.00000,0.00000,0.00000
6616,15.30000,14762.42871,0.00000,1.00000,22.61525,16.00000,32.98133,0.00000,23.28299,0.00000,0.00000,0.00000,0.00000,0.00000
6617,13.90000,11561.35449,0.00000,1.00000,22.55114,17.00000,32.20340,0.00000,22.29681,0.00000,0.00000,0.00000,0.00000,0.00000
6618,12.60000,4954.20947,0.00000,1.00000,22.50657,18.00000,31.60835,0.00000,22.72840,0.00000,0.00000,0.00000,0.00000,0.00000
6619,11.20000,0.00000,0.00000,1.00000,22.05770,19.00000,31.62535,0.00000,22.94444,0.00000,0.00000,0.00000,0.00000,0.00000
6620,9.70000,0.00000,0.00000,1.00000,21.95135,20.00000,33.59471,0.00000,21.88535,0.00000,0.00000,0.00000,0.00000,0.00000
6621,8.30000,0.00000,0.00000,1.00000,21.70726,21.00000,34.34653,0.00000,21.45963,0.00000,0.00000,0.00000,0.00000,0.00000
6622,6.80000,0.00000,0.00000,1.00000,21.49837,22.00000,34.66817,0.00000,21.20114,0.00000,0.00000,0.00000,0.00000,0.00000
6623,6.30000,0.00000,0.00000,1.00000,21.34019,23.00000,34.78911,0.00000,21.01058,0.00000,0.00000,0.00000,0.00000,0.00000
6624,5.80000,0.00000,0.00000,1.00000,21.19232,24.00000,34.78511,0.00000,20.86353,0.00000,0.00000,0.00000,0.00000,0.00000
6625,5.30000,0.00000,0.00000,1.00000,21.05448,1.00000,34.79175,0.00000,20.72055,0.00000,0.00000,0.00000,0.00000,0.00000
6626,4.80000,0.00000,0.00000,1.00000,20.92067,2.00000,34.68503,0.00000,20.57261,0.00000,0.00000,0.00000,0.00000,0.00000
6627,4.30000,0.00000,0.00000,1.00000,20.78834,3.00000,34.53071,0.00000,20.42748,0.00000,0.00000,0.00000,0.00000,0.00000
6628,3.80000,0.00000,0.00000,1.00000,20.65544,4.00000,34.29616,0.00000,20.28045,0.00000,0.00000,0.00000,0.00000,0.00000
6629,4.00000,0.00000,0.00000,1.00000,20.53036,5.00000,32.69481,0.00000,20.98896,0.00000,0.00000,0.00000,0.00000,0.00000
6630,4.10000,0.00000,0.00000,1.00000,20.50518,6.00000,32.43950,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
6631,4.30000,0.00000,0.00000,1.00000,20.67841,7.00000,29.89201,0.00000,22.58566,0.00000,0.00000,0.00000,0.00000,0.00000
6632,6.30000,6805.53613,0.00000,1.00000,21.05511,8.00000,31.42998,0.00000,22.70594,0.00000,0.00000,0.00000,0.00000,0.00000
6633,8.20000,12841.22852,0.00000,1.00000,21.27590,9.00000,32.99154,0.00000,23.11675,0.00000,0.00000,0.00000,0.00000,0.00000
6634,10.20000,16862.37891,0.00000,1.00000,21.59111,10.00000,37.47190,0.00000,23.46668,0.00000,0.00000,0.00000,0.00000,0.00000
6635,11.50000,16403.04492,0.00000,1.00000,21.89700,11.00000,41.66388,0.00000,23.79394,0.00000,0.00000,0.00000,0.00000,0.00000
6636,12.90000,14943.83887,0.00000,1.00000,22.19810,12.00000,44.92770,0.00000,24.02682,0.00000,0.00000,0.00000,0.00000,0.00000
6637,14.20000,15125.84668,0.00000,1.00000,22.46266,13.00000,38.18509,0.00000,22.90819,0.00000,0.00000,0.00000,0.00000,0.00000
6638,15.20000,27301.39844,0.00000,1.00000,22.71852,14.00000,36.06018,0.00000,23.49613,0.00000,0.00000,0.00000,0.00000,0.00000
6639,16.30000,28598.22461,0.00000,1.00000,22.92394,15.00000,35.56063,0.00000,23.57816,0.00000,0.00000,0.00000,0.00000,0.00000
6640,17.30000,16480.73242,0.00000,1.00000,22.78621,16.00000,34.31333,0.00000,23.80692,0.00000,0.00000,0.00000,0.00000,0.00000
6641,15.80000,9349.77930,0.00000,1.00000,22.70365,17.00000,34.99633,0.00000,23.22611,0.00000,0.00000,0.00000,0.00000,0.00000
6642,14.40000,2120.41699,0.00000,1.00000,22.72780,18.00000,35.80003,0.00000,23.02448,0.00000,0.00000,0.00000,0.00000,0.00000
6643,12.90000,0.00000,0.00000,1.00000,22.28608,19.00000,35.63330,0.00000,23.22317,0.00000,0.00000,0.00000,0.00000,0.00000
6644,12.60000,0.00000,0.00000,1.00000,22.16350,20.00000,37.95453,0.00000,22.18198,0.00000,0.00000,0.00000,0.00000,0.00000
6645,12.40000,0.00000,0.00000,1.00000,21.94293,21.00000,38.81600,0.00000,21.82829,0.00000,0.00000,0.00000,0.00000,0.00000
6646,12.10000,0.00000,0.00000,1.00000,21.77661,22.00000,39.42524,0.00000,21.63366,0.00000,0.00000,0.00000,0.00000,0.00000
6647,11.30000,0.00000,0.00000,1.00000,21.64755,23.00000,40.02364,0.00000,21.45787,0.00000,0.00000,0.00000,0.00000,0.00000
6648,10.60000,0.00000,0.00000,1.00000,21.52401,24.00000,40.49839,0.00000,21.32294,0.00000,0.00000,0.00000,0.00000,0.00000
6649,9.80000,0.00000,0.00000,1.00000,21.40073,1.00000,40.87790,0.00000,21.18769,0.00000,0.00000,0.00000,0.00000,0.00000
6650,10.00000,0.00000,0.00000,1.00000,21.29695,2.00000,41.20922,0.00000,21.09411,0.00000,0.00000,0.00000,0.00000,0.00000
6651,10.10000,0.00000,0.00000,1.00000,21.20067,3.00000,41.53127,0.00000,21.00721,0.00000,0.00000,0.00000,0.00000,0.00000
6652,10.30000,0.00000,0.00000,1.00000,21.11632,4.00000,41.92409,0.00000,20.92813,0.00000,0.00000,0.00000,0.00000,0.00000
6653,10.40000,0.00000,0.00000,1.00000,21.03657,5.00000,41.88398,0.00000,20.99925,0.00000,0.00000,0.00000,0.00000,0.00000
6654,10.50000,0.00000,0.00000,1.00000,20.98407,6.00000,42.02084,0.00000,20.99999,0.00000,0.00000,0.00000,0.00000,0.00000
6655,10.60000,0.00000,0.00000,1.00000,21.13756,7.00000,37.42639,1.00000,23.16716,0.00000,0.00000,0.00000,0.00000,0.00000
6656,10.50000,2046.68665,0.00000,1.00000,21.57786,8.00000,38.90851,0.00000,23.36157,0.00000,0.00000,0.00000,0.00000,0.00000
